DATE COMMITTED,TIME COMMITTED,CRIME,ADDRESS
19/01/2018,8:55:00 AM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Labuin"
02/02/2018,3:00:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Labuin"
21/02/2018,6:40:00 AM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Labuin"
25/02/2018,3:45:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),"Pila , Labuin"
31/03/2018,11:45:00 PM,"CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - SALE, TRADING, ADMINISTRATION, DISPENSATION, DELIVERY, DISTRIBUTION AND TRANSPORTATION OF DANGEROUS DRUGS-RA 9165 Article II Section 5 para 1 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF DANGEROUS DRUGS-RA 9165 Article II Section 11 (Republic Act)","Pila , Labuin"
06/05/2018,7:35:00 PM,"CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property)","Pila , Labuin"
18/06/2018,11:30:00 AM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),"Pila , Labuin"
25/07/2018,7:50:00 PM,CONSUMMATED - MURDER -RPC Art. 248  (Crimes Against Persons),"Pila , Labuin"
03/08/2018,11:45:00 PM,CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF DANGEROUS DRUGS-RA 9165 Article II Section 11 (Republic Act),"Pila , Labuin"
03/08/2018,11:45:00 PM,CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF DANGEROUS DRUGS-RA 9165 Article II Section 11 (Republic Act),"Pila , Labuin"
24/08/2018,3:25:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Labuin"
28/08/2018,11:10:00 AM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Labuin"
08/09/2018,5:10:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Labuin"
10/09/2018,11:50:00 PM,"CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - SALE, TRADING, ADMINISTRATION, DISPENSATION, DELIVERY, DISTRIBUTION AND TRANSPORTATION OF DANGEROUS DRUGS-RA 9165 Article II Section 5 para 1 (Republic Act)","Pila , Labuin"
11/09/2018,8:50:00 PM,"CONSUMMATED - AN ACT INCREASING THE PENALTIES FOR ILLEGAL NUMBERS GAMES, AMENDING CERTAIN PROVISIONS OF PRESIDENTIAL DECREE NO. 1602, AND FOR OTHER PURPOSES-RA 9287 amending pd 1602 (Republic Act)","Pila , Labuin"
16/09/2018,7:50:00 PM,CONSUMMATED - NEW ANTI-CARNAPPING ACT OF 2016 - MC-RA 10883 (repealed RA 6539) (Republic Act),"Pila , Labuin"
02/10/2018,11:40:00 AM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),"Pila , Labuin"
22/10/2018,2:00:00 AM,"CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - SALE, TRADING, ADMINISTRATION, DISPENSATION, DELIVERY, DISTRIBUTION AND TRANSPORTATION OF DANGEROUS DRUGS-RA 9165 Article II Section 5 para 1 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF DANGEROUS DRUGS-RA 9165 Article II Section 11 (Republic Act)","Pila , Labuin"
22/10/2018,4:00:00 AM,"CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - SALE, TRADING, ADMINISTRATION, DISPENSATION, DELIVERY, DISTRIBUTION AND TRANSPORTATION OF DANGEROUS DRUGS-RA 9165 Article II Section 5 para 1 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF DANGEROUS DRUGS-RA 9165 Article II Section 11 (Republic Act)","Pila , Labuin"
25/10/2018,3:15:00 AM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),"Pila , Labuin"
02/11/2018,9:40:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),"Pila , Labuin"
03/11/2018,9:10:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),"Pila , Labuin"
13/11/2018,6:20:00 AM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Labuin"
23/11/2018,11:00:00 AM,"CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - SALE, TRADING, ADMINISTRATION, DISPENSATION, DELIVERY, DISTRIBUTION AND TRANSPORTATION OF DANGEROUS DRUGS-RA 9165 Article II Section 5 para 1 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF DANGEROUS DRUGS-RA 9165 Article II Section 11 (Republic Act)","Pila , Labuin"
24/11/2018,9:15:00 PM,"CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - SALE, TRADING, ADMINISTRATION, DISPENSATION, DELIVERY, DISTRIBUTION AND TRANSPORTATION OF DANGEROUS DRUGS-RA 9165 Article II Section 5 para 1 (Republic Act)","Pila , Labuin"
24/11/2018,9:15:00 PM,"CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - SALE, TRADING, ADMINISTRATION, DISPENSATION, DELIVERY, DISTRIBUTION AND TRANSPORTATION OF DANGEROUS DRUGS-RA 9165 Article II Section 5 para 1 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF DANGEROUS DRUGS-RA 9165 Article II Section 11 (Republic Act)","Pila , Labuin"
07/12/2018,8:00:00 AM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Labuin"
17/01/2019,2:13:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Labuin"
18/01/2019,4:30:00 PM,"CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - SALE, TRADING, ADMINISTRATION, DISPENSATION, DELIVERY, DISTRIBUTION AND TRANSPORTATION OF DANGEROUS DRUGS-RA 9165 Article II Section 5 para 1 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF DANGEROUS DRUGS-RA 9165 Article II Section 11 (Republic Act)","Pila , Labuin"
19/01/2019,9:20:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Labuin"
27/01/2019,7:15:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),"Pila , Labuin"
04/02/2019,7:30:00 PM,"CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - SALE, TRADING, ADMINISTRATION, DISPENSATION, DELIVERY, DISTRIBUTION AND TRANSPORTATION OF DANGEROUS DRUGS-RA 9165 Article II Section 5 para 1 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF DANGEROUS DRUGS-RA 9165 Article II Section 11 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF EQUIPMENT, INSTRUMENT, APPARATUS AND OTHER PARAPHERNALIA FOR DANGEROUS DRUGS-RA 9165 Article II Section 12 (Republic Act)","Pila , Labuin"
04/02/2019,7:30:00 PM,"CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - SALE, TRADING, ADMINISTRATION, DISPENSATION, DELIVERY, DISTRIBUTION AND TRANSPORTATION OF DANGEROUS DRUGS-RA 9165 Article II Section 5 para 1 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF DANGEROUS DRUGS-RA 9165 Article II Section 11 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF EQUIPMENT, INSTRUMENT, APPARATUS AND OTHER PARAPHERNALIA FOR DANGEROUS DRUGS-RA 9165 Article II Section 12 (Republic Act)","Pila , Labuin"
04/02/2019,7:30:00 PM,"CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - SALE, TRADING, ADMINISTRATION, DISPENSATION, DELIVERY, DISTRIBUTION AND TRANSPORTATION OF DANGEROUS DRUGS-RA 9165 Article II Section 5 para 1 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF DANGEROUS DRUGS-RA 9165 Article II Section 11 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF EQUIPMENT, INSTRUMENT, APPARATUS AND OTHER PARAPHERNALIA FOR DANGEROUS DRUGS-RA 9165 Article II Section 12 (Republic Act)","Pila , Labuin"
22/02/2019,2:00:00 AM,"CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - SALE, TRADING, ADMINISTRATION, DISPENSATION, DELIVERY, DISTRIBUTION AND TRANSPORTATION OF DANGEROUS DRUGS-RA 9165 Article II Section 5 para 1 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF DANGEROUS DRUGS-RA 9165 Article II Section 11 (Republic Act)","Pila , Labuin"
03/03/2019,11:30:00 AM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Labuin"
03/03/2019,5:30:00 PM,"CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - SALE, TRADING, ADMINISTRATION, DISPENSATION, DELIVERY, DISTRIBUTION AND TRANSPORTATION OF DANGEROUS DRUGS-RA 9165 Article II Section 5 para 1 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF DANGEROUS DRUGS-RA 9165 Article II Section 11 (Republic Act)","Pila , Labuin"
03/03/2019,5:30:00 PM,"CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - SALE, TRADING, ADMINISTRATION, DISPENSATION, DELIVERY, DISTRIBUTION AND TRANSPORTATION OF DANGEROUS DRUGS-RA 9165 Article II Section 5 para 1 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF DANGEROUS DRUGS-RA 9165 Article II Section 11 (Republic Act)","Pila , Labuin"
09/03/2019,8:20:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),"Pila , Labuin"
18/03/2019,7:40:00 PM,CONSUMMATED - SERIOUS PHYSICAL INJURIES -RPC Art. 263  (Crimes Against Persons),"Pila , Labuin"
24/03/2019,3:20:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),"Pila , Labuin"
24/03/2019,7:30:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),"Pila , Labuin"
30/03/2019,1:50:00 AM,"CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property)","Pila , Labuin"
02/04/2019,7:20:00 AM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),"Pila , Labuin"
20/04/2019,6:00:00 PM,"CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property)","Pila , Labuin"
02/05/2019,12:20:00 AM,"CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - SALE, TRADING, ADMINISTRATION, DISPENSATION, DELIVERY, DISTRIBUTION AND TRANSPORTATION OF DANGEROUS DRUGS-RA 9165 Article II Section 5 para 1 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF DANGEROUS DRUGS-RA 9165 Article II Section 11 (Republic Act)","Pila , Labuin"
07/05/2019,7:00:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Labuin"
17/04/2019,1:00:00 AM,CONSUMMATED - ROBBERY -RPC Art. 293  (Crimes Against Property),"Pila , Labuin"
17/04/2019,1:00:00 AM,CONSUMMATED - ROBBERY -RPC Art. 293  (Crimes Against Property),"Pila , Labuin"
17/04/2019,1:00:00 AM,CONSUMMATED - ROBBERY -RPC Art. 293  (Crimes Against Property),"Pila , Labuin"
18/06/2019,7:30:00 PM,"CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - SALE, TRADING, ADMINISTRATION, DISPENSATION, DELIVERY, DISTRIBUTION AND TRANSPORTATION OF DANGEROUS DRUGS-RA 9165 Article II Section 5 para 1 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF DANGEROUS DRUGS-RA 9165 Article II Section 11 (Republic Act)","Pila , Labuin"
29/06/2019,12:30:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Labuin"
28/06/2019,4:30:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),"Pila , Labuin"
01/07/2019,1:00:00 AM,CONSUMMATED - ROBBERY -RPC Art. 293  (Crimes Against Property),"Pila , Labuin"
12/07/2019,10:45:00 PM,"CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - SALE, TRADING, ADMINISTRATION, DISPENSATION, DELIVERY, DISTRIBUTION AND TRANSPORTATION OF DANGEROUS DRUGS-RA 9165 Article II Section 5 para 1 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF DANGEROUS DRUGS-RA 9165 Article II Section 11 (Republic Act)","Pila , Labuin"
19/07/2019,7:00:00 PM,"CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - SALE, TRADING, ADMINISTRATION, DISPENSATION, DELIVERY, DISTRIBUTION AND TRANSPORTATION OF DANGEROUS DRUGS-RA 9165 Article II Section 5 para 1 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF DANGEROUS DRUGS-RA 9165 Article II Section 11 (Republic Act)","Pila , Labuin"
25/07/2019,6:00:00 PM,"CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - SALE, TRADING, ADMINISTRATION, DISPENSATION, DELIVERY, DISTRIBUTION AND TRANSPORTATION OF DANGEROUS DRUGS-RA 9165 Article II Section 5 para 1 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF DANGEROUS DRUGS-RA 9165 Article II Section 11 (Republic Act)","Pila , Labuin"
31/07/2019,5:30:00 PM,"CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - SALE, TRADING, ADMINISTRATION, DISPENSATION, DELIVERY, DISTRIBUTION AND TRANSPORTATION OF DANGEROUS DRUGS-RA 9165 Article II Section 5 para 1 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF DANGEROUS DRUGS-RA 9165 Article II Section 11 (Republic Act)","Pila , Labuin"
31/07/2019,5:30:00 PM,"CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - SALE, TRADING, ADMINISTRATION, DISPENSATION, DELIVERY, DISTRIBUTION AND TRANSPORTATION OF DANGEROUS DRUGS-RA 9165 Article II Section 5 para 1 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF DANGEROUS DRUGS-RA 9165 Article II Section 11 (Republic Act)","Pila , Labuin"
31/07/2019,5:00:00 PM,"CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - SALE, TRADING, ADMINISTRATION, DISPENSATION, DELIVERY, DISTRIBUTION AND TRANSPORTATION OF DANGEROUS DRUGS-RA 9165 Article II Section 5 para 1 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF DANGEROUS DRUGS-RA 9165 Article II Section 11 (Republic Act)","Pila , Labuin"
31/07/2019,5:00:00 PM,"CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - SALE, TRADING, ADMINISTRATION, DISPENSATION, DELIVERY, DISTRIBUTION AND TRANSPORTATION OF DANGEROUS DRUGS-RA 9165 Article II Section 5 para 1 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF DANGEROUS DRUGS-RA 9165 Article II Section 11 (Republic Act)","Pila , Labuin"
31/07/2019,4:45:00 PM,"CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - SALE, TRADING, ADMINISTRATION, DISPENSATION, DELIVERY, DISTRIBUTION AND TRANSPORTATION OF DANGEROUS DRUGS-RA 9165 Article II Section 5 para 1 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF DANGEROUS DRUGS-RA 9165 Article II Section 11 (Republic Act)","Pila , Labuin"
31/07/2019,4:45:00 PM,"CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - SALE, TRADING, ADMINISTRATION, DISPENSATION, DELIVERY, DISTRIBUTION AND TRANSPORTATION OF DANGEROUS DRUGS-RA 9165 Article II Section 5 para 1 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF DANGEROUS DRUGS-RA 9165 Article II Section 11 (Republic Act)","Pila , Labuin"
31/07/2019,4:45:00 PM,"CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - SALE, TRADING, ADMINISTRATION, DISPENSATION, DELIVERY, DISTRIBUTION AND TRANSPORTATION OF DANGEROUS DRUGS-RA 9165 Article II Section 5 para 1 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF DANGEROUS DRUGS-RA 9165 Article II Section 11 (Republic Act)","Pila , Labuin"
06/08/2019,4:00:00 PM,"CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - SALE, TRADING, ADMINISTRATION, DISPENSATION, DELIVERY, DISTRIBUTION AND TRANSPORTATION OF DANGEROUS DRUGS-RA 9165 Article II Section 5 para 1 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF DANGEROUS DRUGS-RA 9165 Article II Section 11 (Republic Act)","Pila , Labuin"
13/08/2019,8:25:00 PM,"CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO MULTIPLE DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property)","Pila , Labuin"
19/08/2019,11:50:00 AM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Labuin"
29/08/2019,7:20:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),"Pila , Labuin"
05/09/2019,9:00:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Labuin"
09/09/2019,5:10:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Labuin"
28/09/2019,11:30:00 PM,"CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - SALE, TRADING, ADMINISTRATION, DISPENSATION, DELIVERY, DISTRIBUTION AND TRANSPORTATION OF DANGEROUS DRUGS-RA 9165 Article II Section 5 para 1 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF DANGEROUS DRUGS-RA 9165 Article II Section 11 (Republic Act)","Pila , Labuin"
18/10/2019,4:36:00 AM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Labuin"
28/10/2019,8:00:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Labuin"
01/11/2019,1:30:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),"Pila , Labuin"
15/11/2019,7:30:00 PM,"CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - SALE, TRADING, ADMINISTRATION, DISPENSATION, DELIVERY, DISTRIBUTION AND TRANSPORTATION OF DANGEROUS DRUGS-RA 9165 Article II Section 5 para 1 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF DANGEROUS DRUGS-RA 9165 Article II Section 11 (Republic Act)","Pila , Labuin"
25/11/2019,12:00:00 PM,CONSUMMATED - THEFT -RPC Art. 308 (Crimes Against Property),"Pila , Labuin"
29/11/2019,6:30:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),"Pila , Labuin"
02/12/2019,8:50:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Labuin"
05/12/2019,1:00:00 AM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Labuin"
14/12/2019,4:30:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),"Pila , Labuin"
05/01/2020,4:25:00 AM,"CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - SALE, TRADING, ADMINISTRATION, DISPENSATION, DELIVERY, DISTRIBUTION AND TRANSPORTATION OF DANGEROUS DRUGS-RA 9165 Article II Section 5 para 1 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF DANGEROUS DRUGS-RA 9165 Article II Section 11 (Republic Act)","Pila , Labuin"
06/01/2020,11:20:00 AM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),"Pila , Labuin"
06/01/2020,2:57:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),"Pila , Labuin"
26/01/2020,2:30:00 PM,"CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - SALE, TRADING, ADMINISTRATION, DISPENSATION, DELIVERY, DISTRIBUTION AND TRANSPORTATION OF DANGEROUS DRUGS-RA 9165 Article II Section 5 para 1 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF DANGEROUS DRUGS-RA 9165 Article II Section 11 (Republic Act)","Pila , Labuin"
28/01/2020,7:30:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),"Pila , Labuin"
05/02/2020,10:00:00 AM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),"Pila , Labuin"
07/02/2020,7:00:00 AM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),"Pila , Labuin"
11/02/2020,3:45:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),"Pila , Labuin"
15/02/2020,6:30:00 PM,"CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - SALE, TRADING, ADMINISTRATION, DISPENSATION, DELIVERY, DISTRIBUTION AND TRANSPORTATION OF DANGEROUS DRUGS-RA 9165 Article II Section 5 para 1 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF DANGEROUS DRUGS-RA 9165 Article II Section 11 (Republic Act)","Pila , Labuin"
15/02/2020,8:00:00 PM,"CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - SALE, TRADING, ADMINISTRATION, DISPENSATION, DELIVERY, DISTRIBUTION AND TRANSPORTATION OF DANGEROUS DRUGS-RA 9165 Article II Section 5 para 1 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF DANGEROUS DRUGS-RA 9165 Article II Section 11 (Republic Act)","Pila , Labuin"
27/02/2020,10:00:00 AM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),"Pila , Labuin"
16/03/2020,9:30:00 AM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Labuin"
